10117 10117 ROOT
subsequently withdrew advmod
withdrew withdrew ROOT
and withdrew cc
the Grenadiers det
Grenadiers fled nsubj
as well advmod
well Grenadiers appos
as well prep
the rest det
rest Grenadiers conj
of rest prep
the forces det
Indian forces amod
forces of pobj
fled withdrew conj
towards fled prep
the Foot det
66th Foot amod
Foot towards pobj
the regiment det
sole regiment amod
British regiment amod
infantry regiment compound
regiment present compound
present fled advmod
The column det
column cavalry poss
's column case
cavalry attempted nsubj
attempted attempted ROOT
to restore aux
restore attempted xcomp
some stability det
stability restore dobj
to restore prep
the situation det
situation to pobj
but to cc
to to conj
no avail det
avail to pobj
Parts withdrew nsubj
of Parts prep
the Grenadiers det
Grenadiers of pobj
and Grenadiers cc
Jacob Rifles poss
's Jacob case
Rifles Grenadiers conj
withdrew made ccomp
to withdrew prep
Mahmudabad to pobj
while withdrew mark
the Foot det
66th Foot amod
Foot withdrew nsubj
and Foot cc
the rest det
rest Foot conj
of rest prep
the Grenadiers det
Grenadiers of pobj
withdrew withdrew advcl
towards withdrew prep
Khig towards pobj
there made advmod
the 66th det
66th made nsubj
made made ROOT
a stand det
gallant stand amod
last stand amod
stand made dobj
in made prep
a garden det
garden in pobj
fighting made advcl
to fighting prep
the man det
last man amod
man to pobj
The battle det
battle been nsubj
had been aux
been sustained ccomp
a defeat det
devastating defeat amod
defeat been attr
for defeat prep
the forces det
British Indian amod
Indian forces amod
forces for pobj
over 1,100 quantmod
1,100 casualties nummod
casualties sustained nsubjpass
had sustained aux
been sustained auxpass
sustained sustained ROOT
but sustained cc
they inflicted nsubj
had inflicted aux
inflicted sustained conj
over 7,000 quantmod
7,000 casualties nummod
casualties inflicted dobj
upon inflicted prep
the forces det
Afghan forces amod
forces upon pobj
The officer det
Grenadiers officer nmod
commanding officer amod
officer wounded nsubjpass
CO ) dep
was wounded auxpass
severely wounded advmod
wounded wounded ROOT
during wounded prep
the battle det
battle during pobj
and wounded cc
his life poss
life saved nsubjpass
was saved auxpass
saved wounded conj
by saved agent
Risaldar Singh compound
Dhonkhul Singh compound
Singh by pobj
of Singh prep
the Cavalry det
3rd Cavalry compound
Bombay Cavalry compound
Light Cavalry compound
Cavalry of pobj
The survivors det
British Indian amod
Indian survivors amod
survivors made nsubj
eventually made advmod
made made ROOT
it back nsubj
back made ccomp
to back prep
British held npadvmod
held Kandahar amod
Kandahar to pobj
The city det
city besieged nsubjpass
was besieged auxpass
soon besieged advmod
besieged besieged ROOT
by besieged agent
Afghan rebels amod
rebels by pobj
until arrived mark
a force det
relief force compound
force arrived nsubj
led force acl
by led agent
Major General compound
General Roberts compound
Roberts by pobj
arrived besieged advcl
from arrived prep
the city det
capital city compound
city from pobj
Kabul city appos
on arrived prep
31 August nummod
August on pobj
In took prep
1885 In pobj
the Regiment det
Regiment took nsubj
took took ROOT
part took dobj
in took prep
the War det
Third War compound
Burmese War compound
War in pobj
the war det
last war amod
war War appos
between war prep
the British det
British between pobj
and British cc
Burma British conj
The war det
war saw nsubj
saw saw ROOT
Upper annexed compound
Burma annexed compound
annexed saw dobj
and annexed cc
the end det
end annexed conj
of end prep
Burmese independence amod
independence of pobj
The Regiment det
Regiment gained nsubj
gained gained ROOT
its Honour poss
last Honour amod
Theatre Honour compound
Honour gained dobj
of Honour prep
the Century det
19th Century amod
Century of pobj
for gained prep
its involvement poss
involvement for pobj
in involvement prep
the war det
war in pobj
Burma gained dobj
1885 Burma nummod
87 Burma nummod
In deployed prep
1901 In pobj
the Regiment det
Regiment deployed nsubj
deployed deployed ROOT
to deployed prep
the territory det
British territory amod
territory to pobj
of territory prep
Aden of pobj
now part advmod
part deployed dobj
of part prep
the Yemen det
Yemen of pobj
also having advmod
having deployed advcl
its name poss
name changed nsubj
changed having ccomp
to changed prep
the Infantry det
1st Infantry amod
Grenadier Infantry compound
Bombay Infantry compound
Infantry to pobj
In renumbered prep
1903 In pobj
the Regiment det
Regiment renumbered nsubjpass
was renumbered auxpass
renumbered renumbered ROOT
to become aux
become renumbered xcomp
the Grenadiers det
101st Grenadiers amod
Grenadiers become attr
Elements saw nsubj
of Elements prep
the Regiment det
Regiment of pobj
saw saw ROOT
service saw dobj
during saw prep
operations during pobj
in saw prep
1902 in pobj
05 1902 prep
to quell aux
quell saw advcl
an uprising det
uprising quell dobj
by uprising prep
Dervishes by pobj
led quell advcl
by led agent
Mohammad Hassan compound
bin Hassan compound
Abdullah Hassan compound
Hassan by pobj
known Hassan acl
to known prep
the British det
British to pobj
as known prep
the Mullah det
Mad Mullah compound
Mullah as pobj
During won prep
operations During pobj
in operations prep
Somliland in pobj
Captain Rolland compound
George Rolland compound
Murray Rolland compound
Rolland won nsubj
won won ROOT
the Cross det
Victoria Cross compound
Cross won dobj
VC Cross appos
for won prep
his actions poss
actions for pobj
at actions prep
Daratoleh at pobj
on won prep
22 April nummod
April on pobj
1903 April nummod
The operations det
operations conclude nsubj
against operations prep
the Mullah det
Mad Mullah compound
Mullah against pobj
did conclude aux
not conclude neg
conclude gained ccomp
until conclude prep
1905 until pobj
with conclude prep
the signing det
signing with pobj
of signing prep
a agreement det
peace agreement compound
agreement of pobj
the Mullah det
Mullah gained nsubj
gained gained ROOT
some territory det
territory gained dobj
in gained prep
Italian Somaliland amod
Somaliland in pobj
The Mullah det
Mullah reneged nsubj
reneged reneged ROOT
on reneged prep
this agreement det
agreement on pobj
when resumed advmod
he resumed nsubj
resumed reneged advcl
hostilities resumed dobj
against hostilities prep
the British det
British against pobj
in resumed prep
1907 in pobj
and resumed cc
would continue aux
continue resumed conj
to do aux
do continue xcomp
so do advmod
until do prep
1920 until pobj
The War det
First War compound
World War compound
War began nsubj
began began ROOT
in began prep
August in pobj
1914 August nummod
a war det
war War appos
that pitted nsubj
pitted war relcl
the Empire det
British Empire compound
Empire pitted dobj
France Empire conj
and France cc
their Allies poss
Allies France conj
against Allies prep
Germany against pobj
and Germany cc
its allies poss
allies Germany conj
During saw prep
the conflict det
conflict During pobj
the Regiment det
Regiment saw nsubj
saw saw ROOT
service saw dobj
in service prep
Africa in pobj
and Africa cc
the East det
Middle East compound
East Africa conj
The 101st det
101st raised nsubj
raised disbanded ccomp
a Battalion det
2nd Battalion amod
Battalion raised dobj
in raised prep
1917 in pobj
which saw nsubj
saw Battalion relcl
service saw dobj
in saw prep
Egypt in pobj
it disbanded nsubjpass
was disbanded auxpass
disbanded disbanded ROOT
in disbanded prep
1921 in pobj
The Regiment det
Regiment took nsubj
took took ROOT
part took dobj
in took prep
operations in pobj
in operations prep
German Africa compound
East Africa compound
Africa in pobj
from took prep
the beginning det
beginning from pobj
of beginning prep
the campaign det
campaign of pobj
there took advmod
in took prep
November in pobj
1914 November nummod
There encountered advmod
the British det
British encountered nsubj
encountered encountered ROOT
a opponent det
formidable opponent amod
opponent encountered dobj
in opponent prep
the form det
form in pobj
of form prep
Paul Erich compound
Erich Vorbeck compound
von Vorbeck compound
Lettow Vorbeck compound
Vorbeck of pobj
The 101st det
101st took nsubj
took took ROOT
part took dobj
in took prep
the landings det
initial landings amod
landings in pobj
and landings cc
the Battle det
Battle landings conj
of Battle prep
Tanga of pobj
a victory det
German victory amod
victory Battle appos
that saw nsubj
saw took conj
the forces det
British forces amod
and British cc
Indian British conj
forces sustain nsubj
including forces prep
the 101st det
101st including pobj
sustain saw ccomp
significant casualties amod
casualties sustain dobj
that compelled nsubj
compelled casualties relcl
them compelled dobj
to retreat aux
retreat compelled xcomp
back retreat advmod
to back prep
their ships poss
ships to pobj
In took prep
January In pobj
1915 January nummod
a company det
company took nsubj
of company prep
the 101st det
101st of pobj
took took ROOT
part took dobj
in took prep
the Battle det
Battle in pobj
of Battle prep
Jassin of pobj
that saw nsubj
saw Battle relcl
both sides det
sides sustain nsubj
sustain saw ccomp
heavy casualties amod
casualties sustain dobj
which compelled nsubj
compelled casualties relcl
von Vorbeck compound
Lettow Vorbeck compound
Vorbeck compelled dobj
to avoid aux
avoid compelled xcomp
pitched avoid xcomp
battles pitched dobj
with battles prep
the forces det
British forces amod
forces with pobj
Due surrendered prep
to Due pcomp
this defeat det
defeat Due pobj
the garrison det
British garrison amod
garrison surrendered nsubj
in garrison prep
Jassin in pobj
surrendered surrendered ROOT
after arrived mark
no force det
relief force compound
force arrived nsubj
had arrived aux
arrived surrendered advcl
with taken mark
nearly 300 advmod
300 troops nummod
British troops amod
and British cc
Indians British conj
troops taken nsubj
taken surrendered advcl
prisoner taken dobj
including prisoner prep
the company det
company including pobj
of company prep
the 101st det
101st of pobj
but taken cc
were released auxpass
subsequently released advmod
released taken conj
on released prep
parole on pobj
with parole prep
the pledge det
pledge with pobj
that have mark
they have nsubj
would have aux
have pledge acl
no participation det
further participation amod
participation have dobj
in participation prep
the war det
war in pobj
One company nummod
company acted nsubj
of company prep
the Regiment det
Regiment of pobj
acted acted ROOT
with acted prep
the Infantry det
5th Infantry amod
Light Infantry compound
Infantry with pobj
in acted prep
another attempt det
attempt in pobj
to capture aux
capture attempt acl
Tanga capture dobj
in capture prep
July in pobj
1916 July nummod
The port det
port abandoned nsubjpass
which had nsubj
had port relcl
for had prep
the part det
most part amod
part for pobj
been abandoned auxpass
abandoned was ccomp
was was ROOT
indeed captured advmod
successfully captured advmod
captured was acomp
Some remained nsubj
of Some prep
von Vorbeck compound
Lettow Vorbeck compound
Vorbeck forces poss
's Vorbeck case
forces of pobj
